dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1506456000,2017-09-26 20:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,9999,3.64,21.03,21.96,22.17,1014,,,30,3.6,180,,,,,,40,802,Clouds,scattered clouds,03d
1506459600,2017-09-26 21:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,22.99,9999,3.52,22.08,22.96,23.17,1014,,,28,3.6,200,,,,,,20,801,Clouds,few clouds,02d
1506463200,2017-09-26 22:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,10000,5.84,21.16,21.96,22.17,1014,,,35,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1506466800,2017-09-26 23:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,18.99,10000,6.8,18.12,18.96,20.17,1014,,,45,3.6,220,,,,,,0,800,Clear,sky is clear,01n
1506470400,2017-09-27 00:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.99,10000,6.83,17.1,16.56,18.01,1014,,,48,2.6,220,,,,,,0,800,Clear,sky is clear,01n
1506474000,2017-09-27 01:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.21,10000,7,16.32,16.06,18.92,1015,,,51,2.1,140,,,,,,0,800,Clear,sky is clear,01n
1506477600,2017-09-27 02:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.34,10000,6.09,14.34,14.37,17,1015,,,54,1.54,180,,,,,,0,800,Clear,sky is clear,01n
1506481200,2017-09-27 03:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.55,10000,6.39,13.58,13.79,16.15,1015,,,58,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1506484800,2017-09-27 04:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.23,10000,4.13,12.02,8.82,16.15,1015,,,54,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1506488400,2017-09-27 05:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.6,10000,5.47,10.54,7.6,15.66,1015,,,66,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1506492000,2017-09-27 06:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.99,10000,4.98,9.99,9.96,10.01,1014,,,71,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1506495600,2017-09-27 07:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.72,10000,7.6,9.96,6.84,15.01,1014,,,81,2.1,30,,,,,,0,800,Clear,sky is clear,01n
1506499200,2017-09-27 08:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.48,10000,8.41,9.86,6.72,14.89,1013,,,87,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1506502800,2017-09-27 09:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.42,10000,7.34,10.6,7.28,15.67,1013,,,76,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1506506400,2017-09-27 10:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.73,10000,7.64,10.94,7.14,15.09,1013,,,76,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1506510000,2017-09-27 11:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.99,10000,5.96,9.99,9.96,11.17,1013,,,76,1.03,200,,,,,,0,800,Clear,sky is clear,01d
1506513600,2017-09-27 12:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.46,8000,6.79,9.6,9.96,13.36,1013,,,78,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1506517200,2017-09-27 13:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.99,8000,7.97,13.19,13.96,17.17,1013,,,67,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1506520800,2017-09-27 14:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,16.99,8000,5.91,16,16.96,19.17,1013,,,48,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1506524400,2017-09-27 15:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,18.99,8000,6.8,18.12,18.96,21.17,1013,,,45,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1506528000,2017-09-27 16:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,8000,6.65,21.21,21.96,23.17,1013,,,37,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1506531600,2017-09-27 17:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,22.99,10000,5.87,22.21,22.96,23.17,1012,,,33,2.1,170,,,,,,0,800,Clear,sky is clear,01d
1506535200,2017-09-27 18:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,24.03,8000,6.78,23.35,23.96,24.26,1012,,,33,3.1,180,,,,,,100,804,Clouds,overcast clouds,04d
1506538800,2017-09-27 19:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,9999,6.65,21.21,21.96,24.17,1012,,,37,5.14,210,,,,,,100,804,Clouds,overcast clouds,04d
1506542400,2017-09-27 20:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,9999,8.85,21.37,21.96,23.17,1012,,,43,4.12,200,,,,,,100,804,Clouds,overcast clouds,04d
1506546000,2017-09-27 21:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,20.99,8000,9.88,20.42,20.96,22.17,1013,,,49,4.63,200,,,,,,0,800,Clear,sky is clear,01d
1506549600,2017-09-27 22:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,19.99,8000,9.85,19.4,19.96,21.17,1013,,,52,3.1,170,,,,,,100,804,Clouds,overcast clouds,04d
1506553200,2017-09-27 23:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.99,8000,8.83,17.28,17.96,20.17,1014,,,55,4.63,150,,,,,,100,804,Clouds,overcast clouds,04n
1506556800,2017-09-28 00:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,16.99,9999,8.93,16.29,16.86,17.01,1014,,,59,4.63,170,,,,,,75,803,Clouds,broken clouds,04n
1506560400,2017-09-28 01:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.89,9999,8.63,15.15,12.27,19.38,1014,,,62,3.6,140,,,,,,75,803,Clouds,broken clouds,04n
1506564000,2017-09-28 02:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.17,9999,6.97,14.26,11.03,18.09,1014,,,58,3.1,160,,,,,,75,803,Clouds,broken clouds,04n
1506567600,2017-09-28 03:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.56,9999,6.4,13.59,10.46,17.67,1015,,,58,4.63,170,,,,,,75,803,Clouds,broken clouds,04n
1506571200,2017-09-28 04:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.22,9999,7.05,13.32,10.46,17.78,1015,,,62,3.6,170,,,,,,75,803,Clouds,broken clouds,04n
1506574800,2017-09-28 05:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.07,8000,6.87,12.16,9.1,16.54,1015,,,66,2.6,170,,,,,,75,803,Clouds,broken clouds,04n
1506578400,2017-09-28 06:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,8000,6.9,11.1,11.96,12.66,1015,,,71,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1506582000,2017-09-28 07:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.57,8000,8.46,11.87,8.58,16,1014,,,76,1.54,240,,,,,,75,803,Clouds,broken clouds,04n
1506585600,2017-09-28 08:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.37,8000,8.26,11.65,8.28,15.84,1015,,,76,0.51,0,,,,,,75,803,Clouds,broken clouds,04n
1506589200,2017-09-28 09:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.77,8000,6.59,11.83,8.43,15.98,1015,,,66,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1506592800,2017-09-28 10:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.99,8000,6.88,9.99,9.96,12.17,1015,,,81,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1506596400,2017-09-28 11:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.99,8000,6.88,9.6,9.96,12.17,1015,,,81,1.54,360,,,,,,75,803,Clouds,broken clouds,04d
1506600000,2017-09-28 12:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.14,8000,6.84,11.24,11.96,14.17,1015,,,70,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1506603600,2017-09-28 13:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.99,8000,7.86,12.2,12.96,15.17,1016,,,71,0.51,0,,,,,,100,804,Clouds,overcast clouds,04d
1506607200,2017-09-28 14:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.99,8000,7.78,14.16,14.96,17.17,1017,,,62,2.1,220,,,,,,75,803,Clouds,broken clouds,04d
1506610800,2017-09-28 15:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.99,8000,7.74,15.16,15.96,18.17,1016,,,58,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1506614400,2017-09-28 16:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.99,8000,7.71,17.18,17.96,20.17,1016,,,51,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1506618000,2017-09-28 17:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,18.99,9999,8.92,18.3,18.96,21.17,1016,,,52,3.6,170,,,,,,75,803,Clouds,broken clouds,04d
1506621600,2017-09-28 18:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,19.95,9999,8.93,19.28,19.76,20.17,1016,,,49,5.14,120,,,,,,75,803,Clouds,broken clouds,04d
1506625200,2017-09-28 19:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,20.99,9999,8.94,20.35,20.96,21.17,1015,,,46,2.6,160,,,,,,75,803,Clouds,broken clouds,04d
1506628800,2017-09-28 20:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,9999,8.85,21.37,21.96,22.17,1015,,,43,2.6,220,,,,,,75,803,Clouds,broken clouds,04d
1506632400,2017-09-28 21:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,9999,8.85,21.37,21.96,22.17,1014,,,43,2.6,180,,,,,,75,803,Clouds,broken clouds,04d
1506636000,2017-09-28 22:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.99,8000,10.85,17.49,17.96,21.17,1015,,,63,5.14,210,,,,,,75,803,Clouds,broken clouds,04d
1506639600,2017-09-28 23:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.99,8000,9.87,15.39,15.96,17.17,1015,,,67,5.14,190,,,,,,75,803,Clouds,broken clouds,04n
1506643200,2017-09-29 00:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.99,8000,9.99,14.42,14.66,15.01,1016,,,72,5.7,150,,,,,,75,721,Haze,haze,50n
1506646800,2017-09-29 01:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.66,8000,10.48,14.17,11.36,19.02,1017,,,76,6.7,180,,,,,,75,803,Clouds,broken clouds,04n
1506650400,2017-09-29 02:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.2,8000,10.01,12.69,9.88,17.4,1018,,,81,3.1,180,,,,,,75,803,Clouds,broken clouds,04n
1506654000,2017-09-29 03:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.17,8000,9.99,12.66,9.52,16.36,1018,,,81,2.1,150,,,,,,75,803,Clouds,broken clouds,04n
1506657600,2017-09-29 04:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.39,8000,9.25,12.77,9.87,16.42,1018,,,76,1.54,130,,,,,,75,803,Clouds,broken clouds,04n
1506661200,2017-09-29 05:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.78,8000,10.67,12.39,10.02,16.21,1018,,,87,2.1,320,,,,,,75,803,Clouds,broken clouds,04n
1506664800,2017-09-29 06:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,5000,9.9,11.52,11.96,13.16,1017,,,87,2.6,60,,,,,,75,721,Haze,haze,50n
1506668400,2017-09-29 07:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.96,5000,9.78,12.43,9.13,16.11,1016,,,81,1.03,0,,,,,,75,721,Haze,haze,50n
1506672000,2017-09-29 08:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.28,5000,11.16,12.94,11.96,14.3,1016,,,87,1.54,260,,,,,,75,721,Haze,haze,50n
1506675600,2017-09-29 09:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.12,5000,11.01,12.76,11.96,14.22,1017,,,87,2.6,140,,,,,,75,721,Haze,haze,50n
1506679200,2017-09-29 10:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.8,5000,10.69,12.41,7.93,15.45,1017,,,87,1.54,150,,,,,,75,721,Haze,haze,50n
1506682800,2017-09-29 11:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,6000,9.9,11.52,11.96,13.17,1018,,,87,1.54,160,,,,,,75,803,Clouds,broken clouds,04d
1506686400,2017-09-29 12:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,6000,9.9,11.52,11.96,13.66,1019,,,87,2.1,160,,,,,,75,721,Haze,haze,50d
1506690000,2017-09-29 13:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.99,5000,9.83,13.43,13.96,15.17,1019,,,76,0.51,0,,,,,,75,721,Haze,haze,50d
1506693600,2017-09-29 14:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.99,6000,9.87,15.39,15.96,16.17,1019,,,67,1.03,0,,0.18,,,,75,500,Rain,light rain,10d
1506697200,2017-09-29 15:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,18.82,7000,11.63,18.4,15.84,23.15,1018,,,63,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1506700800,2017-09-29 16:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,19.99,6000,10.96,19.51,19.17,20.01,1017,,,56,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1506704400,2017-09-29 17:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,22.19,7000,9.03,21.59,18.52,26.17,1017,,,43,2.6,210,,,,,,75,803,Clouds,broken clouds,04d
1506708000,2017-09-29 18:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,22.14,8000,10.63,21.66,21.96,24.17,1016,,,48,5.7,190,,,,,,75,721,Haze,haze,50d
1506711600,2017-09-29 19:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,8000,10.8,21.52,21.96,23.17,1016,,,49,7.2,170,,,,,,75,803,Clouds,broken clouds,04d
1506715200,2017-09-29 20:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,20.99,8000,9.88,20.42,20.96,22.17,1016,,,49,6.2,160,,,,,,0,800,Clear,sky is clear,01d
1506718800,2017-09-29 21:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,20.99,10000,10.77,20.5,20.96,21.17,1016,,,52,4.63,160,,,,,,0,800,Clear,sky is clear,01d
1506722400,2017-09-29 22:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,19.99,9999,9.85,19.4,19.96,21.17,1016,,,52,6.2,170,,,,,,75,803,Clouds,broken clouds,04d
1506726000,2017-09-29 23:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.99,9999,7.71,17.18,17.96,19.17,1016,,,51,4.63,160,,,,,,75,803,Clouds,broken clouds,04n
1506729600,2017-09-30 00:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,16.99,9999,7.9,16.18,16.96,17.36,1016,,,55,3.1,160,,,,,,75,721,Haze,haze,50n
1506733200,2017-09-30 01:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.55,9999,7.33,14.68,11.46,19.13,1016,,,58,2.1,150,,,,,,75,803,Clouds,broken clouds,04n
1506736800,2017-09-30 02:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.97,9999,6.79,14.04,13.96,16.86,1016,,,58,3.1,150,,,,,,75,803,Clouds,broken clouds,04n
1506740400,2017-09-30 03:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.28,9999,3.13,12.99,13.32,15.9,1016,,,47,3.1,170,,,,,,75,803,Clouds,broken clouds,04n
1506744000,2017-09-30 04:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.57,9999,0.34,11.01,9.07,15.01,1015,,,43,3.6,160,,,,,,100,804,Clouds,overcast clouds,04n
1506747600,2017-09-30 05:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.94,9999,-2.68,10.1,8.38,14.35,1016,,,35,3.6,160,,,,,,75,803,Clouds,broken clouds,04n
1506751200,2017-09-30 06:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.99,9999,-2.92,11.18,12.76,13.01,1016,,,32,2.1,150,,,,,,100,804,Clouds,overcast clouds,04n
1506754800,2017-09-30 07:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.58,9999,-3.31,9.68,7.46,14.76,1015,,,34,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1506758400,2017-09-30 08:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.06,9999,1.04,9.53,6.89,13.96,1015,,,50,1.54,30,,,,,,75,803,Clouds,broken clouds,04n
1506762000,2017-09-30 09:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.35,9999,2.21,8.93,6.65,14.19,1014,,,57,3.1,30,,,,,,75,803,Clouds,broken clouds,04n
1506765600,2017-09-30 10:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.81,8000,-1.11,9.07,6.98,14.17,1014,,,43,1.54,10,,,,,,75,803,Clouds,broken clouds,04n
1506769200,2017-09-30 11:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,9999,2.81,9.63,10.96,12.17,1014,,,57,1.54,290,,0.15,,,,100,500,Rain,light rain,10d
1506772800,2017-09-30 12:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.03,9999,0.78,10.49,11.96,13.17,1013,,,46,3.1,140,,1,,,,100,500,Rain,light rain,10d
1506776400,2017-09-30 13:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.99,8000,1.88,4.81,8.96,11.17,1015,,,61,10.3,170,,1.89,,,,100,520,Rain,light intensity shower rain,09d
1506780000,2017-09-30 14:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,6.99,8000,4.98,3.35,6.96,10.17,1016,,,87,6.2,140,,2.82,,,,100,521,Rain,shower rain,09d
1506783600,2017-09-30 15:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.99,7000,6.95,7.93,8.96,11.17,1016,,,87,2.1,190,,3.17,,,,100,501,Rain,moderate rain,10d
1506787200,2017-09-30 16:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.99,8000,7.92,7.56,8.96,11.17,1016,,,93,2.6,270,,2.93,,,,100,501,Rain,moderate rain,10d
1506790800,2017-09-30 17:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.99,8000,7.93,8.75,9.96,12.17,1016,,,87,2.6,310,,3.67,,,,100,501,Rain,moderate rain,10d
1506794400,2017-09-30 18:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.44,6000,8.87,9.89,9.96,11.17,1015,,,90,3.1,330,,2.71,,,,100,501,Rain,moderate rain,10d
1506798000,2017-09-30 19:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,6000,9.9,10.57,10.96,11.17,1015,,,93,4.12,340,,2.01,,,,100,501,Rain,moderate rain,10d
1506801600,2017-09-30 20:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,7000,9.9,10.57,10.96,11.17,1015,,,93,3.6,340,,1.59,,,,100,501,Rain,moderate rain,10d
1506805200,2017-09-30 21:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,9999,9.9,11.52,11.17,12.01,1016,,,87,2.6,210,,2.19,,,,75,501,Rain,moderate rain,10d
1506808800,2017-09-30 22:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,9999,9.9,11.52,11.96,12.17,1017,,,87,2.6,150,,,,,,75,803,Clouds,broken clouds,04d
1506812400,2017-09-30 23:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,9999,9.9,10.57,10.96,12.17,1018,,,93,3.1,140,,0.19,,,,75,500,Rain,light rain,10n
1506816000,2017-10-01 00:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.99,9999,9.99,9.6,9.86,10.01,1018,,,100,1.54,200,,0.8,,,,40,500,Rain,light rain,10n
1506819600,2017-10-01 01:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.8,9999,8.72,8.52,8.69,10.65,1018,,,93,2.6,160,,0.13,,,,40,500,Rain,light rain,10n
1506823200,2017-10-01 02:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.9,9999,7.83,6.85,7.71,10.01,1019,,,93,3.6,170,,,,,,40,802,Clouds,scattered clouds,03n
1506826800,2017-10-01 03:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.25,8000,7.19,7.07,7.4,9.01,1019,,,93,2.1,170,,,,,,40,802,Clouds,scattered clouds,03n
1506830400,2017-10-01 04:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.2,1500,7.6,7.55,6.28,11.03,1019,,,96,1.54,170,,,,,,0,741,Fog,fog,50n
1506834000,2017-10-01 05:00:00 +0000 UTC,-10800,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.86,3000,7.86,6.61,5.45,10.56,1018,,,100,2.1,180,,,,,,0,741,Fog,fog,50n
